edge_id,source,source_name,source_region,source_tier,target,target_name,target_region,target_tier,relationship,use,cash_flow,amount,evidence,confidence,source_rank,target_rank
985,AMD,Advanced Micro Devices,US,AI accelerator,NVDA,NVIDIA,US,AI accelerator,competes in AI accelerators,GPU/accelerator platforms for AI data centers,competitive revenue displacement; no direct cash flow assumed,not customer cash flow,public products and filings,high,74,31
986,AMD,Advanced Micro Devices,US,AI accelerator,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,uses foundry capacity,7nm-and-smaller CPU/GPU/accelerator wafers,AMD pays TSMC for advanced-node wafers,undisclosed,AMD Form 10-K names TSMC for all 7nm-and-smaller microprocessor/GPU wafers,high,74,33
987,AMD,Advanced Micro Devices,US,AI accelerator,UMC,United Microelectronics,Non-US,foundry,uses foundry capacity,programmable logic device ICs and specialty manufacturing,AMD pays UMC for IC manufacturing,undisclosed,AMD Form 10-K names UMC,high,74,95
988,AMD,Advanced Micro Devices,US,AI accelerator,042700.KQ,Hanmi Semiconductor,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",AMD pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,74,2
989,AMD,Advanced Micro Devices,US,AI accelerator,BESI.AS,BE Semiconductor Industries,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",AMD pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,74,9
990,AMD,Advanced Micro Devices,US,AI accelerator,AMKR,Amkor Technology,US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",AMD pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,74,5
991,AMD,Advanced Micro Devices,US,AI accelerator,FORM,FormFactor,US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,74,17
992,AMD,Advanced Micro Devices,US,AI accelerator,000660.KS,SK hynix,Non-US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to 000660.KS,mostly undisclosed,public filings + market map,medium,74,34
993,AMD,Advanced Micro Devices,US,AI accelerator,000660.KS,SK hynix,Non-US,memory,buys/partners for memory ecosystem,HBM and DRAM availability for accelerator platforms,AMD/platform partners pay memory vendors; exact allocation undisclosed,undisclosed,AI accelerator supply-chain inference plus memory vendor disclosures,medium,74,34
994,AMD,Advanced Micro Devices,US,AI accelerator,000660.KS,SK hynix,Non-US,memory,uses memory ecosystem,"HBM/DRAM attached to accelerators, AI systems, or server platforms",system BOM cash flows toward memory suppliers,mostly undisclosed,NVIDIA/AMD/Micron/SK hynix disclosures + supply-chain map,medium,74,34
995,AMD,Advanced Micro Devices,US,AI accelerator,MU,Micron Technology,US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to MU,mostly undisclosed,public filings + market map,medium,74,55
996,AMD,Advanced Micro Devices,US,AI accelerator,MU,Micron Technology,US,memory,uses AI memory ecosystem,HBM/DRAM availability for accelerators and servers,AMD/platform partners pay memory vendors; exact allocation undisclosed,undisclosed,public supply-chain map,medium,74,55
997,AMD,Advanced Micro Devices,US,AI accelerator,MU,Micron Technology,US,memory,uses memory ecosystem,"HBM/DRAM attached to accelerators, AI systems, or server platforms",system BOM cash flows toward memory suppliers,mostly undisclosed,NVIDIA/AMD/Micron/SK hynix disclosures + supply-chain map,medium,74,55
998,AMD,Advanced Micro Devices,US,AI accelerator,ONTO,Onto Innovation,US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,74,10
999,AMD,Advanced Micro Devices,US,AI accelerator,GFS,GlobalFoundries,US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to GFS,mostly undisclosed,public filings + market map,medium,74,42
1000,AMD,Advanced Micro Devices,US,AI accelerator,GFS,GlobalFoundries,US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,AMD pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,74,42
1001,AMD,Advanced Micro Devices,US,AI accelerator,6857.T,Advantest,Non-US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,74,14
1002,AMD,Advanced Micro Devices,US,AI accelerator,005930.KS,Samsung Electronics,Non-US,memory,uses foundry capacity,wafer fabrication / process nodes / specialty processes,AMD pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,74,51
1003,AMD,Advanced Micro Devices,US,AI accelerator,005930.KS,Samsung Electronics,Non-US,memory,uses memory ecosystem,"HBM/DRAM attached to accelerators, AI systems, or server platforms",system BOM cash flows toward memory suppliers,mostly undisclosed,NVIDIA/AMD/Micron/SK hynix disclosures + supply-chain map,medium,74,51
1004,AMD,Advanced Micro Devices,US,AI accelerator,005930.KS,Samsung Electronics,Non-US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to 005930.KS,mostly undisclosed,public filings + market map,medium,74,51
1005,AMD,Advanced Micro Devices,US,AI accelerator,TSEM,Tower Semiconductor,Non-US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to TSEM,mostly undisclosed,public filings + market map,medium,74,27
1006,AMD,Advanced Micro Devices,US,AI accelerator,TSEM,Tower Semiconductor,Non-US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,AMD pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,74,27
1007,AMD,Advanced Micro Devices,US,AI accelerator,AVGO,Broadcom,US,custom ASIC / interconnect,competes/coexists in hyperscaler AI silicon,"custom ASICs, networking and accelerator attach",hyperscaler capex split among CPU/GPU/custom silicon vendors,not itemized,AMD/Broadcom public AI disclosures,medium,74,32
1008,AMD,Advanced Micro Devices,US,AI accelerator,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,AMD pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,74,33
1009,AMD,Advanced Micro Devices,US,AI accelerator,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to TSM,mostly undisclosed,public filings + market map,medium,74,33
1010,AMD,Advanced Micro Devices,US,AI accelerator,ASX,ASE Technology Holding,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",AMD pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,74,61
1011,AMD,Advanced Micro Devices,US,AI accelerator,ASX,ASE Technology Holding,Non-US,OSAT / packaging,uses outsourced assembly/test ecosystem,SPIL/ASE ecosystem packaging/test for AMD devices,AMD pays OSAT providers; exact amount not itemized,undisclosed,AMD Form 10-K names SPIL and other OSAT providers,medium,74,61
1012,AMD,Advanced Micro Devices,US,AI accelerator,UMC,United Microelectronics,Non-US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to UMC,mostly undisclosed,public filings + market map,medium,74,95
1013,AMD,Advanced Micro Devices,US,AI accelerator,UMC,United Microelectronics,Non-US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,AMD pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,74,95
1014,AMD,Advanced Micro Devices,US,AI accelerator,3105.TWO,WIN Semiconductors,Non-US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to 3105.TWO,mostly undisclosed,public filings + market map,medium,74,94
1015,AMD,Advanced Micro Devices,US,AI accelerator,5347.TWO,Vanguard International Semiconductor,Non-US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to 5347.TWO,mostly undisclosed,public filings + market map,medium,74,50
1016,AMD,Advanced Micro Devices,US,AI accelerator,KLIC,Kulicke & Soffa,US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",AMD pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,74,73
1017,AMD,Advanced Micro Devices,US,AI accelerator,TER,Teradyne,US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,74,60
1018,AMD,Advanced Micro Devices,US,AI accelerator,000990.KS,DB HiTek,Non-US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to 000990.KS,mostly undisclosed,public filings + market map,medium,74,91
1019,AMD,Advanced Micro Devices,US,AI accelerator,2408.TW,Nanya Technology,Non-US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to 2408.TW,mostly undisclosed,public filings + market map,medium,74,80
1020,AMD,Advanced Micro Devices,US,AI accelerator,2344.TW,Winbond Electronics,Non-US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to 2344.TW,mostly undisclosed,public filings + market map,medium,74,78
1021,AMD,Advanced Micro Devices,US,AI accelerator,2337.TW,Macronix International,Non-US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to 2337.TW,mostly undisclosed,public filings + market map,medium,74,97
1022,AMD,Advanced Micro Devices,US,AI accelerator,AEHR,Aehr Test Systems,US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,74,100
1023,AMD,Advanced Micro Devices,US,AI accelerator,INTC,Intel,US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AMD pays or BOM cash flows to INTC,mostly undisclosed,public filings + market map,medium,74,96
1024,SOI.PA,Soitec,Non-US,materials / wafers,NVDA,NVIDIA,US,AI accelerator,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,98,31
1025,SOI.PA,Soitec,Non-US,materials / wafers,000660.KS,SK hynix,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,34
1026,SOI.PA,Soitec,Non-US,materials / wafers,MU,Micron Technology,US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,55
1027,SOI.PA,Soitec,Non-US,materials / wafers,GFS,GlobalFoundries,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,42
1028,SOI.PA,Soitec,Non-US,materials / wafers,005930.KS,Samsung Electronics,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,51
1029,SOI.PA,Soitec,Non-US,materials / wafers,TSEM,Tower Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,27
1030,SOI.PA,Soitec,Non-US,materials / wafers,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,33
1031,SOI.PA,Soitec,Non-US,materials / wafers,UMC,United Microelectronics,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,95
1032,SOI.PA,Soitec,Non-US,materials / wafers,3105.TWO,WIN Semiconductors,Non-US,foundry,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",3105.TWO or its manufacturing ecosystem pays Soitec for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,98,94
1033,SOI.PA,Soitec,Non-US,materials / wafers,5347.TWO,Vanguard International Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,50
1034,SOI.PA,Soitec,Non-US,materials / wafers,000990.KS,DB HiTek,Non-US,foundry,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",000990.KS or its manufacturing ecosystem pays Soitec for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,98,91
1035,SOI.PA,Soitec,Non-US,materials / wafers,2408.TW,Nanya Technology,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,80
1036,SOI.PA,Soitec,Non-US,materials / wafers,2344.TW,Winbond Electronics,Non-US,memory,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",2344.TW or its manufacturing ecosystem pays Soitec for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,98,78
1037,SOI.PA,Soitec,Non-US,materials / wafers,6770.TW,Powerchip Semiconductor Manufacturing,Non-US,memory,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",6770.TW or its manufacturing ecosystem pays Soitec for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,98,72
1038,SOI.PA,Soitec,Non-US,materials / wafers,INTC,Intel,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay SOI.PA for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,98,96
1039,SOI.PA,Soitec,Non-US,materials / wafers,ASML,ASML Holding,Non-US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,98,44
1040,SOI.PA,Soitec,Non-US,materials / wafers,8035.T,Tokyo Electron,Non-US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,98,30
1041,SOI.PA,Soitec,Non-US,materials / wafers,KLAC,KLA,US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,98,48
1042,SOI.PA,Soitec,Non-US,materials / wafers,AMAT,Applied Materials,US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,98,70
1043,SOI.PA,Soitec,Non-US,materials / wafers,LRCX,Lam Research,US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,98,68
1044,ASML,ASML Holding,Non-US,wafer fab equipment,042700.KQ,Hanmi Semiconductor,Non-US,OSAT / packaging,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","042700.KQ pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,2
1045,ASML,ASML Holding,Non-US,wafer fab equipment,BESI.AS,BE Semiconductor Industries,Non-US,OSAT / packaging,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","BESI.AS pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,9
1046,ASML,ASML Holding,Non-US,wafer fab equipment,AMKR,Amkor Technology,US,OSAT / packaging,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","AMKR pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,5
1047,ASML,ASML Holding,Non-US,wafer fab equipment,000660.KS,SK hynix,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,34
1048,ASML,ASML Holding,Non-US,wafer fab equipment,MU,Micron Technology,US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,55
1049,ASML,ASML Holding,Non-US,wafer fab equipment,6266.T,TOWA,Non-US,OSAT / packaging,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","6266.T pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,11
1050,ASML,ASML Holding,Non-US,wafer fab equipment,GFS,GlobalFoundries,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,42
1051,ASML,ASML Holding,Non-US,wafer fab equipment,005930.KS,Samsung Electronics,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,51
1052,ASML,ASML Holding,Non-US,wafer fab equipment,TSEM,Tower Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,27
1053,ASML,ASML Holding,Non-US,wafer fab equipment,2449.TW,King Yuan Electronics,Non-US,OSAT / packaging,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","2449.TW pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,16
1054,ASML,ASML Holding,Non-US,wafer fab equipment,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,33
1055,ASML,ASML Holding,Non-US,wafer fab equipment,UMC,United Microelectronics,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,95
1056,ASML,ASML Holding,Non-US,wafer fab equipment,3105.TWO,WIN Semiconductors,Non-US,foundry,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","3105.TWO pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,94
1057,ASML,ASML Holding,Non-US,wafer fab equipment,5347.TWO,Vanguard International Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,50
1058,ASML,ASML Holding,Non-US,wafer fab equipment,000990.KS,DB HiTek,Non-US,foundry,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","000990.KS pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,91
1059,ASML,ASML Holding,Non-US,wafer fab equipment,2408.TW,Nanya Technology,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,80
1060,ASML,ASML Holding,Non-US,wafer fab equipment,2344.TW,Winbond Electronics,Non-US,memory,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","2344.TW pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,78
1061,ASML,ASML Holding,Non-US,wafer fab equipment,6770.TW,Powerchip Semiconductor Manufacturing,Non-US,memory,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","6770.TW pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,72
1062,ASML,ASML Holding,Non-US,wafer fab equipment,2337.TW,Macronix International,Non-US,memory,sells capacity-enabling tools/services,"fab/packaging equipment, service, yield, lithography, etch/deposition or process control","2337.TW pays ASML Holding for tools, spares, service or process technology; customer amounts generally undisclosed.",not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,44,97
1063,ASML,ASML Holding,Non-US,wafer fab equipment,INTC,Intel,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ASML for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,44,96
1064,6526.T,Socionext,Non-US,custom ASIC / interconnect,042700.KQ,Hanmi Semiconductor,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",6526.T pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,24,2
1065,6526.T,Socionext,Non-US,custom ASIC / interconnect,BESI.AS,BE Semiconductor Industries,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",6526.T pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,24,9
1066,6526.T,Socionext,Non-US,custom ASIC / interconnect,AMKR,Amkor Technology,US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",6526.T pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,24,5
1067,6526.T,Socionext,Non-US,custom ASIC / interconnect,FORM,FormFactor,US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,24,17
1068,6526.T,Socionext,Non-US,custom ASIC / interconnect,000660.KS,SK hynix,Non-US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,6526.T pays or BOM cash flows to 000660.KS,mostly undisclosed,public filings + market map,medium,24,34
1069,6526.T,Socionext,Non-US,custom ASIC / interconnect,000660.KS,SK hynix,Non-US,memory,uses memory ecosystem,"HBM/DRAM attached to accelerators, AI systems, or server platforms",system BOM cash flows toward memory suppliers,mostly undisclosed,NVIDIA/AMD/Micron/SK hynix disclosures + supply-chain map,medium,24,34
1070,6526.T,Socionext,Non-US,custom ASIC / interconnect,MU,Micron Technology,US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,6526.T pays or BOM cash flows to MU,mostly undisclosed,public filings + market map,medium,24,55
1071,6526.T,Socionext,Non-US,custom ASIC / interconnect,MU,Micron Technology,US,memory,uses memory ecosystem,"HBM/DRAM attached to accelerators, AI systems, or server platforms",system BOM cash flows toward memory suppliers,mostly undisclosed,NVIDIA/AMD/Micron/SK hynix disclosures + supply-chain map,medium,24,55
1072,6526.T,Socionext,Non-US,custom ASIC / interconnect,ONTO,Onto Innovation,US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,24,10
1073,6526.T,Socionext,Non-US,custom ASIC / interconnect,GFS,GlobalFoundries,US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,6526.T pays or BOM cash flows to GFS,mostly undisclosed,public filings + market map,medium,24,42
1074,6526.T,Socionext,Non-US,custom ASIC / interconnect,GFS,GlobalFoundries,US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,6526.T pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,24,42
1075,6526.T,Socionext,Non-US,custom ASIC / interconnect,6857.T,Advantest,Non-US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,24,14
1076,6526.T,Socionext,Non-US,custom ASIC / interconnect,005930.KS,Samsung Electronics,Non-US,memory,uses memory ecosystem,"HBM/DRAM attached to accelerators, AI systems, or server platforms",system BOM cash flows toward memory suppliers,mostly undisclosed,NVIDIA/AMD/Micron/SK hynix disclosures + supply-chain map,medium,24,51
1077,6526.T,Socionext,Non-US,custom ASIC / interconnect,005930.KS,Samsung Electronics,Non-US,memory,uses foundry capacity,wafer fabrication / process nodes / specialty processes,6526.T pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,24,51
1078,6526.T,Socionext,Non-US,custom ASIC / interconnect,005930.KS,Samsung Electronics,Non-US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,6526.T pays or BOM cash flows to 005930.KS,mostly undisclosed,public filings + market map,medium,24,51
1079,6526.T,Socionext,Non-US,custom ASIC / interconnect,TSEM,Tower Semiconductor,Non-US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,6526.T pays or BOM cash flows to TSEM,mostly undisclosed,public filings + market map,medium,24,27
1080,6526.T,Socionext,Non-US,custom ASIC / interconnect,TSEM,Tower Semiconductor,Non-US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,6526.T pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,24,27
1081,6526.T,Socionext,Non-US,custom ASIC / interconnect,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,6526.T pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,24,33
1082,6526.T,Socionext,Non-US,custom ASIC / interconnect,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,6526.T pays or BOM cash flows to TSM,mostly undisclosed,public filings + market map,medium,24,33
