symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
FIX,FIX,FIX,ai-passives;beneficiaries;market-snapshot,True,,USD,1967.24,933.29,96.01,69252000000.0,69252000000.0,2026-05-05T20:01:59+00:00,2026-05-05,https://finance.yahoo.com/quote/FIX/,https://query1.finance.yahoo.com/v8/finance/chart/FIX?range=ytd&interval=1d,
FLEX,FLEX,Flex,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,USD,96.45,60.42,51.46,35462000000.0,35462000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/FLEX/,https://query1.finance.yahoo.com/v8/finance/chart/FLEX?range=ytd&interval=1d,
FLR,FLR,FLR,bottleneck-sectors;market-snapshot,True,,USD,52.99,39.63,27.07,7585000000.0,7585000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/FLR/,https://query1.finance.yahoo.com/v8/finance/chart/FLR?range=ytd&interval=1d,
FN,FN,Fabrinet,ai-passives;beneficiaries;companies;market-snapshot,True,,USD,660.32,455.28,37.73,23657000000.0,23657000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/FN/,https://query1.finance.yahoo.com/v8/finance/chart/FN?range=ytd&interval=1d,
FORM,FORM,FormFactor,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,145.0,55.78,144.97,10709000000.0,10709000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/FORM/,https://query1.finance.yahoo.com/v8/finance/chart/FORM?range=ytd&interval=1d,
FSECURE.HE,FSECURE.HE,F-Secure,scaling,True,,EUR,1.86,1.934,-3.63,,,2026-05-05T15:29:51+00:00,2026-05-05,https://finance.yahoo.com/quote/FSECURE.HE/,https://query1.finance.yahoo.com/v8/finance/chart/FSECURE.HE?range=ytd&interval=1d,
GDS,GDS,GDS Holdings,companies,True,,USD,45.0,34.9,17.37,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/GDS/,https://query1.finance.yahoo.com/v8/finance/chart/GDS?range=ytd&interval=1d,
GEV,GEV,GEV,beneficiaries;bottleneck-sectors;market-snapshot,True,,USD,1095.21,653.57,61.17,288592000000.0,288592000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/GEV/,https://query1.finance.yahoo.com/v8/finance/chart/GEV?range=ytd&interval=1d,
GFS,GFS,GlobalFoundries,beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo,True,,USD,74.04,34.92,100.81,35640000000.0,35640000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/GFS/,https://query1.finance.yahoo.com/v8/finance/chart/GFS?range=ytd&interval=1d,
GLW,GLW,GLW,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,162.1,87.56,78.78,137668000000.0,137668000000.0,2026-05-05T20:02:31+00:00,2026-05-05,https://finance.yahoo.com/quote/GLW/,https://query1.finance.yahoo.com/v8/finance/chart/GLW?range=ytd&interval=1d,
GNE.NZ,GNE.NZ,Genesis Energy,scaling,True,,NZD,2.48,2.4,3.33,,,2026-05-06T04:59:36+00:00,2026-05-05,https://finance.yahoo.com/quote/GNE.NZ/,https://query1.finance.yahoo.com/v8/finance/chart/GNE.NZ?range=ytd&interval=1d,
GNRC,GNRC,Generac,ai-passives,True,,USD,263.68,136.37,86.87,15507000000.0,15507000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/GNRC/,https://query1.finance.yahoo.com/v8/finance/chart/GNRC?range=ytd&interval=1d,
GOOGL,GOOGL,Alphabet,robotics;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,388.43,313.0,23.25,4643000000000.0,4643000000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/GOOGL/,https://query1.finance.yahoo.com/v8/finance/chart/GOOGL?range=ytd&interval=1d,
HIMX,HIMX,Himax Technologies,scaling;semiconductor-alpha-cpo,True,,USD,12.18,8.19,42.79,2006000000.0,2006000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/HIMX/,https://query1.finance.yahoo.com/v8/finance/chart/HIMX?range=ytd&interval=1d,
HPE,HPE,Hewlett Packard Enterprise,ai-passives,True,,USD,30.04,24.02,24.29,39859000000.0,39859000000.0,2026-05-05T20:02:58+00:00,2026-05-05,https://finance.yahoo.com/quote/HPE/,https://query1.finance.yahoo.com/v8/finance/chart/HPE?range=ytd&interval=1d,
HPS-A.TO,HPS.A.TO,HPS.A.TO,bottleneck-sectors;market-snapshot,True,,CAD,289.82,159.48,78.35,3450000000.0,2538165000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/HPS-A.TO/,https://query1.finance.yahoo.com/v8/finance/chart/HPS-A.TO?range=ytd&interval=1d,
HUBB,HUBB,HUBB,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,507.81,444.11,9.67,,,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/HUBB/,https://query1.finance.yahoo.com/v8/finance/chart/HUBB?range=ytd&interval=1d,
ICHR,ICHR,Ichor Holdings,semiconductor-alpha-cpo,True,,USD,67.77,18.43,232.04,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ICHR/,https://query1.finance.yahoo.com/v8/finance/chart/ICHR?range=ytd&interval=1d,
IFX.DE,IFX,Infineon Technologies,ai-passives;companies;semiconductor-alpha-cpo,True,,EUR,60.5,37.73,58.11,,,2026-05-05T15:38:58+00:00,2026-05-05,https://finance.yahoo.com/quote/IFX.DE/,https://query1.finance.yahoo.com/v8/finance/chart/IFX.DE?range=ytd&interval=1d,
IMOS,IMOS,ChipMOS Technologies,scaling;semiconductor-alpha-cpo,True,,USD,54.8,29.63,79.44,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/IMOS/,https://query1.finance.yahoo.com/v8/finance/chart/IMOS?range=ytd&interval=1d,
INOXWIND.NS,INOXWIND.NS,Inox Wind,scaling,True,,INR,106.27,123.53,-13.5,,,2026-05-06T06:23:52+00:00,2026-05-05,https://finance.yahoo.com/quote/INOXWIND.NS/,https://query1.finance.yahoo.com/v8/finance/chart/INOXWIND.NS?range=ytd&interval=1d,
INTC,INTC,INTC,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,108.15,36.9,174.63,474856000000.0,474856000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/INTC/,https://query1.finance.yahoo.com/v8/finance/chart/INTC?range=ytd&interval=1d,
IPGP,IPGP,IPGP,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo,True,,USD,90.84,71.6,21.38,3856000000.0,3856000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/IPGP/,https://query1.finance.yahoo.com/v8/finance/chart/IPGP?range=ytd&interval=1d,
IQE.L,IQE.L,IQE plc,scaling,True,,GBp,50.0,5.0,870.87,,,2026-05-05T18:13:49+00:00,2026-05-05,https://finance.yahoo.com/quote/IQE.L/,https://query1.finance.yahoo.com/v8/finance/chart/IQE.L?range=ytd&interval=1d,
ISRG,ISRG,Intuitive Surgical,robotics,True,,USD,451.38,566.36,-19.68,160206000000.0,160206000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ISRG/,https://query1.finance.yahoo.com/v8/finance/chart/ISRG?range=ytd&interval=1d,
JBL,JBL,JBL,ai-passives;bottleneck-sectors;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,337.26,228.02,40.3,35582000000.0,35582000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/JBL/,https://query1.finance.yahoo.com/v8/finance/chart/JBL?range=ytd&interval=1d,
JCI,JCI,Johnson Controls,companies,True,,USD,144.82,119.75,18.4,88639000000.0,88639000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/JCI/,https://query1.finance.yahoo.com/v8/finance/chart/JCI?range=ytd&interval=1d,
JEN.DE,JEN.DE,JEN.DE,bottleneck-sectors;market-snapshot,True,,EUR,34.22,19.57,68.57,,,2026-05-05T15:35:18+00:00,2026-05-05,https://finance.yahoo.com/quote/JEN.DE/,https://query1.finance.yahoo.com/v8/finance/chart/JEN.DE?range=ytd&interval=1d,
JEN.F,JEN.F,Jenoptik,scaling,True,,EUR,34.16,19.42,70.97,,,2026-05-06T06:02:05+00:00,2026-05-05,https://finance.yahoo.com/quote/JEN.F/,https://query1.finance.yahoo.com/v8/finance/chart/JEN.F?range=ytd&interval=1d,
KEYS,KEYS,Keysight Technologies,companies,True,,USD,355.93,203.19,72.29,60439000000.0,60439000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/KEYS/,https://query1.finance.yahoo.com/v8/finance/chart/KEYS?range=ytd&interval=1d,
KFRC,KFRC,KFRC,beneficiaries;market-snapshot,True,,USD,43.91,30.92,40.15,,,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/KFRC/,https://query1.finance.yahoo.com/v8/finance/chart/KFRC?range=ytd&interval=1d,
KLAC,KLAC,KLA,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo,True,,USD,1732.9,1215.08,35.97,225117000000.0,225117000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/KLAC/,https://query1.finance.yahoo.com/v8/finance/chart/KLAC?range=ytd&interval=1d,
KLIC,KLIC,Kulicke & Soffa,companies;semiconductor-alpha-cpo,True,,USD,91.39,45.56,89.02,4783000000.0,4783000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/KLIC/,https://query1.finance.yahoo.com/v8/finance/chart/KLIC?range=ytd&interval=1d,
LASR,LASR,LASR,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo,True,,USD,66.95,37.51,74.49,3908000000.0,3908000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/LASR/,https://query1.finance.yahoo.com/v8/finance/chart/LASR?range=ytd&interval=1d,
LBIRD.PA,LBIRD.PA,LBIRD.PA,bottleneck-sectors;market-snapshot,True,,EUR,21.05,21.2,-1.17,,,2026-05-05T15:35:14+00:00,2026-05-05,https://finance.yahoo.com/quote/LBIRD.PA/,https://query1.finance.yahoo.com/v8/finance/chart/LBIRD.PA?range=ytd&interval=1d,
LFUS,LFUS,Littelfuse,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,USD,422.8,252.92,61.04,10639000000.0,10639000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/LFUS/,https://query1.finance.yahoo.com/v8/finance/chart/LFUS?range=ytd&interval=1d,
LIN,LIN,Linde,companies,True,,USD,500.29,426.39,16.59,228192000000.0,228192000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/LIN/,https://query1.finance.yahoo.com/v8/finance/chart/LIN?range=ytd&interval=1d,
LITE,LITE,Lumentum,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,994.56,368.59,157.58,69699000000.0,69699000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/LITE/,https://query1.finance.yahoo.com/v8/finance/chart/LITE?range=ytd&interval=1d,
LLY,NYSE: LLY,Eli Lilly,carbon-vs-silicon,True,,USD,988.87,1074.68,-8.47,863143000000.0,863143000000.0,2026-05-05T20:02:41+00:00,2026-05-05,https://finance.yahoo.com/quote/LLY/,https://query1.finance.yahoo.com/v8/finance/chart/LLY?range=ytd&interval=1d,
LR.PA,LR,Legrand,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,EUR,155.7,127.25,21.83,,,2026-05-05T15:37:43+00:00,2026-05-05,https://finance.yahoo.com/quote/LR.PA/,https://query1.finance.yahoo.com/v8/finance/chart/LR.PA?range=ytd&interval=1d,
LRCX,LRCX,Lam Research,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo,True,,USD,275.8,171.18,49.03,323360000000.0,323360000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/LRCX/,https://query1.finance.yahoo.com/v8/finance/chart/LRCX?range=ytd&interval=1d,
LSCC,LSCC,Lattice Semiconductor,semiconductor-alpha-cpo,True,,USD,122.27,73.58,55.46,16752000000.0,16752000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/LSCC/,https://query1.finance.yahoo.com/v8/finance/chart/LSCC?range=ytd&interval=1d,
LUMEN.ST,LUMEN.ST,LumenRadio,scaling,True,,SEK,65.4,57.1,14.74,,,2026-05-05T15:23:16+00:00,2026-05-05,https://finance.yahoo.com/quote/LUMEN.ST/,https://query1.finance.yahoo.com/v8/finance/chart/LUMEN.ST?range=ytd&interval=1d,
MCHP,MCHP,Microchip Technology,ai-passives;semiconductor-alpha-cpo,True,,USD,98.48,63.72,51.44,50840000000.0,50840000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/MCHP/,https://query1.finance.yahoo.com/v8/finance/chart/MCHP?range=ytd&interval=1d,
MKSI,MKSI,MKSI,bottleneck-sectors;market-snapshot,True,,USD,287.65,159.8,70.85,19365000000.0,19365000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/MKSI/,https://query1.finance.yahoo.com/v8/finance/chart/MKSI?range=ytd&interval=1d,
MOD,MOD,MOD,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,271.6,133.51,92.88,14322000000.0,14322000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/MOD/,https://query1.finance.yahoo.com/v8/finance/chart/MOD?range=ytd&interval=1d,
MPWR,MPWR,Monolithic Power Systems,ai-passives;companies;semiconductor-alpha-cpo,True,,USD,1588.12,906.36,69.61,77777000000.0,77777000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/MPWR/,https://query1.finance.yahoo.com/v8/finance/chart/MPWR?range=ytd&interval=1d,
MRK.DE,MRK,Merck KGaA,companies,True,,EUR,110.55,122.6,-8.86,47847000000.0,56153239200.0,2026-05-05T15:35:30+00:00,2026-05-05,https://finance.yahoo.com/quote/MRK.DE/,https://query1.finance.yahoo.com/v8/finance/chart/MRK.DE?range=ytd&interval=1d,
MRVL,MRVL,Marvell Technology,ai-passives;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,168.75,84.98,88.78,143114000000.0,143114000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/MRVL/,https://query1.finance.yahoo.com/v8/finance/chart/MRVL?range=ytd&interval=1d,
MSFT,MSFT,Microsoft,robotics;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,411.38,483.62,-13.02,3056000000000.0,3056000000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/MSFT/,https://query1.finance.yahoo.com/v8/finance/chart/MSFT?range=ytd&interval=1d,
MTRN.TA,MTRN.TA,Maytronics,scaling,True,,ILA,307.5,408.0,-22.82,,,2026-05-05T14:24:19+00:00,2026-05-05,https://finance.yahoo.com/quote/MTRN.TA/,https://query1.finance.yahoo.com/v8/finance/chart/MTRN.TA?range=ytd&interval=1d,
MTRS.ST,MTRS,Munters,bottleneck-sectors;companies;market-snapshot,True,,SEK,203.0,171.9,5.02,,,2026-05-05T15:29:36+00:00,2026-05-05,https://finance.yahoo.com/quote/MTRS.ST/,https://query1.finance.yahoo.com/v8/finance/chart/MTRS.ST?range=ytd&interval=1d,
MTSI,MTSI,MACOM Technology Solutions,ai-passives;companies;semiconductor-alpha-cpo,True,,USD,303.57,171.28,73.51,22771000000.0,22771000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/MTSI/,https://query1.finance.yahoo.com/v8/finance/chart/MTSI?range=ytd&interval=1d,
MU,MU,Micron Technology,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,640.2,285.41,102.97,650082000000.0,650082000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/MU/,https://query1.finance.yahoo.com/v8/finance/chart/MU?range=ytd&interval=1d,
MXL,MXL,MaxLinear,companies;semiconductor-alpha-cpo,True,,USD,81.68,17.43,341.27,7314000000.0,7314000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/MXL/,https://query1.finance.yahoo.com/v8/finance/chart/MXL?range=ytd&interval=1d,
NBIS,NBIS,NBIS,beneficiaries;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,175.92,83.705,95.58,44666000000.0,44666000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/NBIS/,https://query1.finance.yahoo.com/v8/finance/chart/NBIS?range=ytd&interval=1d,
NCC.L,NCC.L,NCC Group plc,scaling,True,,GBp,140.6,139.2,4.61,,,2026-05-05T17:10:11+00:00,2026-05-05,https://finance.yahoo.com/quote/NCC.L/,https://query1.finance.yahoo.com/v8/finance/chart/NCC.L?range=ytd&interval=1d,
NESN.SW,SIX: NESN,Nestlé,carbon-vs-silicon,True,,CHF,77.57,78.74,1.48,,,2026-05-05T15:30:19+00:00,2026-05-05,https://finance.yahoo.com/quote/NESN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/NESN.SW?range=ytd&interval=1d,
NEX.PA,NEX,Nexans,ai-passives,True,,EUR,158.8,125.8,23.77,,,2026-05-05T15:35:27+00:00,2026-05-05,https://finance.yahoo.com/quote/NEX.PA/,https://query1.finance.yahoo.com/v8/finance/chart/NEX.PA?range=ytd&interval=1d,
NKT.CO,NKT,NKT,ai-passives,True,,DKK,946.5,798.5,14.87,,,2026-05-05T14:59:55+00:00,2026-05-05,https://finance.yahoo.com/quote/NKT.CO/,https://query1.finance.yahoo.com/v8/finance/chart/NKT.CO?range=ytd&interval=1d,
NOFR.TA,NOFR.TA,O.Y. Nofar Energy,scaling,True,,ILA,19950.0,11210.0,62.2,,,2026-05-05T14:28:28+00:00,2026-05-05,https://finance.yahoo.com/quote/NOFR.TA/,https://query1.finance.yahoo.com/v8/finance/chart/NOFR.TA?range=ytd&interval=1d,
NOK,NOK,NOK,bottleneck-sectors;market-snapshot,True,,USD,13.42,6.47,106.14,74918000000.0,74918000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/NOK/,https://query1.finance.yahoo.com/v8/finance/chart/NOK?range=ytd&interval=1d,
NOVN.SW,SIX: NOVN / NYSE: NVS,Novartis,carbon-vs-silicon,True,,CHF,113.54,109.6,4.65,,,2026-05-05T15:30:19+00:00,2026-05-05,https://finance.yahoo.com/quote/NOVN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/NOVN.SW?range=ytd&interval=1d,
NTAP,NTAP,NetApp,companies,True,,USD,114.14,107.09,7.2,21973000000.0,21973000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/NTAP/,https://query1.finance.yahoo.com/v8/finance/chart/NTAP?range=ytd&interval=1d,
NVDA,NVDA,NVIDIA,beneficiaries;carbon-vs-silicon;companies;market-snapshot;robotics;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,196.5,186.5,4.05,4824000000000.0,4824000000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/NVDA/,https://query1.finance.yahoo.com/v8/finance/chart/NVDA?range=ytd&interval=1d,
NVMI,NVMI,Nova,companies;semiconductor-alpha-cpo,True,,USD,515.67,328.39,48.46,15858000000.0,15858000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/NVMI/,https://query1.finance.yahoo.com/v8/finance/chart/NVMI?range=ytd&interval=1d,
NVT,NVT,nVent Electric,bottleneck-sectors;companies;market-snapshot,True,,USD,169.41,101.97,58.59,27200000000.0,27200000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/NVT/,https://query1.finance.yahoo.com/v8/finance/chart/NVT?range=ytd&interval=1d,
NVTS,NVTS,Navitas Semiconductor,ai-passives;semiconductor-alpha-cpo,True,,USD,17.55,7.14,109.43,3674000000.0,3674000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/NVTS/,https://query1.finance.yahoo.com/v8/finance/chart/NVTS?range=ytd&interval=1d,
NXPI,NXPI,NXP Semiconductors,semiconductor-alpha-cpo,True,,USD,292.35,217.06,32.12,73408000000.0,73408000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/NXPI/,https://query1.finance.yahoo.com/v8/finance/chart/NXPI?range=ytd&interval=1d,
NXT.AX,NXT,NEXTDC,companies,True,,AUD,14.3,12.53,14.04,,,2026-05-06T05:59:59+00:00,2026-05-05,https://finance.yahoo.com/quote/NXT.AX/,https://query1.finance.yahoo.com/v8/finance/chart/NXT.AX?range=ytd&interval=1d,
OKLO,OKLO,OKLO,beneficiaries;market-snapshot,True,,USD,68.38,71.76,-12.11,12244000000.0,12244000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/OKLO/,https://query1.finance.yahoo.com/v8/finance/chart/OKLO?range=ytd&interval=1d,
ON,ON,onsemi,ai-passives;companies;semiconductor-alpha-cpo,True,,USD,102.67,54.15,81.08,40135000000.0,40135000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/ON/,https://query1.finance.yahoo.com/v8/finance/chart/ON?range=ytd&interval=1d,
ONTO,ONTO,Onto Innovation,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,305.0,157.86,83.88,15172000000.0,15172000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/ONTO/,https://query1.finance.yahoo.com/v8/finance/chart/ONTO?range=ytd&interval=1d,
OUST,OUST,Ouster,robotics,True,,USD,28.6,21.64,22.38,1821000000.0,1821000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/OUST/,https://query1.finance.yahoo.com/v8/finance/chart/OUST?range=ytd&interval=1d,
PDFS,PDFS,PDF Solutions,scaling;semiconductor-alpha-cpo,True,,USD,46.35,28.53,56.85,1855000000.0,1855000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/PDFS/,https://query1.finance.yahoo.com/v8/finance/chart/PDFS?range=ytd&interval=1d,
PI,PI,Impinj,semiconductor-alpha-cpo,True,,USD,149.91,174.01,-16.61,4566000000.0,4566000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/PI/,https://query1.finance.yahoo.com/v8/finance/chart/PI?range=ytd&interval=1d,
PLAB,PLAB,Photronics,semiconductor-alpha-cpo,True,,USD,51.0,32.0,52.65,,,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/PLAB/,https://query1.finance.yahoo.com/v8/finance/chart/PLAB?range=ytd&interval=1d,
PLXS,PLXS,Plexus,ai-passives,True,,USD,265.11,147.0,74.15,7101000000.0,7101000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/PLXS/,https://query1.finance.yahoo.com/v8/finance/chart/PLXS?range=ytd&interval=1d,
PNG.V,PNG.V,Kraken Robotics,scaling,True,,CAD,7.07,6.4,4.12,,,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/PNG.V/,https://query1.finance.yahoo.com/v8/finance/chart/PNG.V?range=ytd&interval=1d,
POET,POET,POET Technologies,scaling;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,9.21,6.33,28.63,1401000000.0,1401000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/POET/,https://query1.finance.yahoo.com/v8/finance/chart/POET?range=ytd&interval=1d,
POWI,POWI,Power Integrations,ai-passives;semiconductor-alpha-cpo,True,,USD,77.08,35.54,106.65,4294000000.0,4294000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/POWI/,https://query1.finance.yahoo.com/v8/finance/chart/POWI?range=ytd&interval=1d,
POWL,POWL,POWL,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,294.69,106.26,150.79,,,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/POWL/,https://query1.finance.yahoo.com/v8/finance/chart/POWL?range=ytd&interval=1d,
PRY.MI,PRY,Prysmian,ai-passives,True,,EUR,139.6,86.38,55.32,,,2026-05-05T15:37:43+00:00,2026-05-05,https://finance.yahoo.com/quote/PRY.MI/,https://query1.finance.yahoo.com/v8/finance/chart/PRY.MI?range=ytd&interval=1d,
PSTG,PSTG,Pure Storage,ai-passives;companies,True,,USD,67.8,67.01,-1.75,,,2026-04-16T20:03:20+00:00,2026-05-05,https://finance.yahoo.com/quote/PSTG/,https://query1.finance.yahoo.com/v8/finance/chart/PSTG?range=ytd&interval=1d,
PWR,PWR,PWR,ai-passives;beneficiaries;bottleneck-sectors;market-snapshot,True,,USD,771.61,422.06,75.49,113650000000.0,113650000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/PWR/,https://query1.finance.yahoo.com/v8/finance/chart/PWR?range=ytd&interval=1d,
QCOM,QCOM,Qualcomm,robotics;semiconductor-alpha-cpo,True,,USD,186.55,171.05,7.84,196624000000.0,196624000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/QCOM/,https://query1.finance.yahoo.com/v8/finance/chart/QCOM?range=ytd&interval=1d,
QRVO,QRVO,Qorvo,semiconductor-alpha-cpo,True,,USD,96.35,84.51,11.68,8578000000.0,8578000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/QRVO/,https://query1.finance.yahoo.com/v8/finance/chart/QRVO?range=ytd&interval=1d,
REHN.SW,REHN.SW,Romande Energie,scaling,True,,CHF,51.2,43.4,18.52,,,2026-05-05T15:30:19+00:00,2026-05-05,https://finance.yahoo.com/quote/REHN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/REHN.SW?range=ytd&interval=1d,
RMBS,RMBS,RMBS,ai-passives;beneficiaries;bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo,True,,USD,118.0,91.89,18.86,12057000000.0,12057000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/RMBS/,https://query1.finance.yahoo.com/v8/finance/chart/RMBS?range=ytd&interval=1d,
